"Feat","Type","Name","Name2"
"FP","PubChem","PubchemFP688","PubchemFP688"
"FP","PubChem","PubchemFP689","PubchemFP689"
"FP","PubChem","PubchemFP690","PubchemFP690"
"FP","PubChem","PubchemFP691","PubchemFP691"
"FP","PubChem","PubchemFP692","PubchemFP692"
"FP","PubChem","PubchemFP693","PubchemFP693"
"FP","PubChem","PubchemFP694","PubchemFP694"
"FP","PubChem","PubchemFP695","PubchemFP695"
"FP","PubChem","PubchemFP696","PubchemFP696"
"FP","PubChem","PubchemFP697","PubchemFP697"
"FP","PubChem","PubchemFP698","PubchemFP698"
"FP","PubChem","PubchemFP699","PubchemFP699"
"FP","PubChem","PubchemFP700","PubchemFP700"
"FP","PubChem","PubchemFP701","PubchemFP701"
"FP","PubChem","PubchemFP702","PubchemFP702"
"FP","PubChem","PubchemFP703","PubchemFP703"
"FP","PubChem","PubchemFP704","PubchemFP704"
"FP","PubChem","PubchemFP705","PubchemFP705"
"FP","PubChem","PubchemFP706","PubchemFP706"
"FP","PubChem","PubchemFP707","PubchemFP707"
"FP","PubChem","PubchemFP708","PubchemFP708"
"FP","PubChem","PubchemFP709","PubchemFP709"
"FP","PubChem","PubchemFP710","PubchemFP710"
"FP","PubChem","PubchemFP711","PubchemFP711"
"FP","PubChem","PubchemFP712","PubchemFP712"
"FP","PubChem","PubchemFP713","PubchemFP713"
"FP","PubChem","PubchemFP714","PubchemFP714"
"FP","PubChem","PubchemFP715","PubchemFP715"
"FP","PubChem","PubchemFP716","PubchemFP716"
"FP","PubChem","PubchemFP717","PubchemFP717"
"FP","PubChem","PubchemFP718","PubchemFP718"
"FP","PubChem","PubchemFP719","PubchemFP719"
"FP","PubChem","PubchemFP720","PubchemFP720"
"FP","PubChem","PubchemFP721","PubchemFP721"
"FP","PubChem","PubchemFP722","PubchemFP722"
"FP","PubChem","PubchemFP723","PubchemFP723"
"FP","PubChem","PubchemFP724","PubchemFP724"
"FP","PubChem","PubchemFP725","PubchemFP725"
"FP","PubChem","PubchemFP726","PubchemFP726"
"FP","PubChem","PubchemFP727","PubchemFP727"
"FP","PubChem","PubchemFP728","PubchemFP728"
"FP","PubChem","PubchemFP729","PubchemFP729"
"FP","PubChem","PubchemFP730","PubchemFP730"
"FP","PubChem","PubchemFP731","PubchemFP731"
"FP","PubChem","PubchemFP732","PubchemFP732"
"FP","PubChem","PubchemFP733","PubchemFP733"
"FP","PubChem","PubchemFP734","PubchemFP734"
"FP","PubChem","PubchemFP735","PubchemFP735"
"FP","PubChem","PubchemFP736","PubchemFP736"
"FP","PubChem","PubchemFP737","PubchemFP737"
"FP","PubChem","PubchemFP738","PubchemFP738"
"FP","PubChem","PubchemFP739","PubchemFP739"
"FP","PubChem","PubchemFP740","PubchemFP740"
"FP","PubChem","PubchemFP741","PubchemFP741"
"FP","PubChem","PubchemFP742","PubchemFP742"
"FP","PubChem","PubchemFP743","PubchemFP743"
"FP","PubChem","PubchemFP744","PubchemFP744"
"FP","PubChem","PubchemFP745","PubchemFP745"
"FP","PubChem","PubchemFP746","PubchemFP746"
"FP","PubChem","PubchemFP747","PubchemFP747"
"FP","PubChem","PubchemFP748","PubchemFP748"
"FP","PubChem","PubchemFP749","PubchemFP749"
"FP","PubChem","PubchemFP750","PubchemFP750"
"FP","PubChem","PubchemFP751","PubchemFP751"
"FP","PubChem","PubchemFP752","PubchemFP752"
"FP","PubChem","PubchemFP753","PubchemFP753"
"FP","PubChem","PubchemFP754","PubchemFP754"
"FP","PubChem","PubchemFP755","PubchemFP755"
"FP","PubChem","PubchemFP756","PubchemFP756"
"FP","PubChem","PubchemFP757","PubchemFP757"
"FP","PubChem","PubchemFP758","PubchemFP758"
"FP","PubChem","PubchemFP759","PubchemFP759"
"FP","PubChem","PubchemFP760","PubchemFP760"
"FP","PubChem","PubchemFP761","PubchemFP761"
"FP","PubChem","PubchemFP762","PubchemFP762"
"FP","PubChem","PubchemFP763","PubchemFP763"
"FP","PubChem","PubchemFP764","PubchemFP764"
"FP","PubChem","PubchemFP765","PubchemFP765"
"FP","PubChem","PubchemFP766","PubchemFP766"
"FP","PubChem","PubchemFP767","PubchemFP767"
"FP","PubChem","PubchemFP768","PubchemFP768"
"FP","PubChem","PubchemFP769","PubchemFP769"
"FP","PubChem","PubchemFP770","PubchemFP770"
"FP","PubChem","PubchemFP771","PubchemFP771"
"FP","PubChem","PubchemFP772","PubchemFP772"
"FP","PubChem","PubchemFP773","PubchemFP773"
"FP","PubChem","PubchemFP774","PubchemFP774"
"FP","PubChem","PubchemFP775","PubchemFP775"
"FP","PubChem","PubchemFP776","PubchemFP776"
"FP","PubChem","PubchemFP777","PubchemFP777"
"FP","PubChem","PubchemFP778","PubchemFP778"
"FP","PubChem","PubchemFP779","PubchemFP779"
"FP","PubChem","PubchemFP780","PubchemFP780"
"FP","PubChem","PubchemFP781","PubchemFP781"
"FP","PubChem","PubchemFP782","PubchemFP782"
"FP","PubChem","PubchemFP783","PubchemFP783"
"FP","PubChem","PubchemFP784","PubchemFP784"
"FP","PubChem","PubchemFP785","PubchemFP785"
"FP","PubChem","PubchemFP786","PubchemFP786"
"FP","PubChem","PubchemFP787","PubchemFP787"
"FP","PubChem","PubchemFP788","PubchemFP788"
"FP","PubChem","PubchemFP789","PubchemFP789"
"FP","PubChem","PubchemFP790","PubchemFP790"
"FP","PubChem","PubchemFP791","PubchemFP791"
"FP","PubChem","PubchemFP792","PubchemFP792"
"FP","PubChem","PubchemFP793","PubchemFP793"
"FP","PubChem","PubchemFP794","PubchemFP794"
"FP","PubChem","PubchemFP795","PubchemFP795"
"FP","PubChem","PubchemFP796","PubchemFP796"
"FP","PubChem","PubchemFP797","PubchemFP797"
"FP","PubChem","PubchemFP798","PubchemFP798"
"FP","PubChem","PubchemFP799","PubchemFP799"
"FP","PubChem","PubchemFP800","PubchemFP800"
"FP","PubChem","PubchemFP801","PubchemFP801"
"FP","PubChem","PubchemFP802","PubchemFP802"
"FP","PubChem","PubchemFP803","PubchemFP803"
"FP","PubChem","PubchemFP804","PubchemFP804"
"FP","PubChem","PubchemFP805","PubchemFP805"
"FP","PubChem","PubchemFP806","PubchemFP806"
"FP","PubChem","PubchemFP807","PubchemFP807"
"FP","PubChem","PubchemFP808","PubchemFP808"
"FP","PubChem","PubchemFP809","PubchemFP809"
"FP","PubChem","PubchemFP810","PubchemFP810"
"FP","PubChem","PubchemFP811","PubchemFP811"
"FP","PubChem","PubchemFP812","PubchemFP812"
"FP","PubChem","PubchemFP813","PubchemFP813"
"FP","PubChem","PubchemFP814","PubchemFP814"
"FP","PubChem","PubchemFP815","PubchemFP815"
"FP","PubChem","PubchemFP816","PubchemFP816"
"FP","PubChem","PubchemFP817","PubchemFP817"
"FP","PubChem","PubchemFP818","PubchemFP818"
"FP","PubChem","PubchemFP819","PubchemFP819"
"FP","PubChem","PubchemFP820","PubchemFP820"
"FP","PubChem","PubchemFP821","PubchemFP821"
"FP","PubChem","PubchemFP822","PubchemFP822"
"FP","PubChem","PubchemFP823","PubchemFP823"
"FP","PubChem","PubchemFP824","PubchemFP824"
"FP","PubChem","PubchemFP825","PubchemFP825"
"FP","PubChem","PubchemFP826","PubchemFP826"
"FP","PubChem","PubchemFP827","PubchemFP827"
"FP","PubChem","PubchemFP828","PubchemFP828"
"FP","PubChem","PubchemFP829","PubchemFP829"
"FP","PubChem","PubchemFP830","PubchemFP830"
"FP","PubChem","PubchemFP831","PubchemFP831"
"FP","PubChem","PubchemFP832","PubchemFP832"
"FP","PubChem","PubchemFP833","PubchemFP833"
"FP","PubChem","PubchemFP834","PubchemFP834"
"FP","PubChem","PubchemFP835","PubchemFP835"
"FP","PubChem","PubchemFP836","PubchemFP836"
"FP","PubChem","PubchemFP837","PubchemFP837"
"FP","PubChem","PubchemFP838","PubchemFP838"
"FP","PubChem","PubchemFP839","PubchemFP839"
"FP","PubChem","PubchemFP840","PubchemFP840"
"FP","PubChem","PubchemFP841","PubchemFP841"
"FP","PubChem","PubchemFP842","PubchemFP842"
"FP","PubChem","PubchemFP843","PubchemFP843"
"FP","PubChem","PubchemFP844","PubchemFP844"
"FP","PubChem","PubchemFP845","PubchemFP845"
"FP","PubChem","PubchemFP846","PubchemFP846"
"FP","PubChem","PubchemFP847","PubchemFP847"
"FP","PubChem","PubchemFP848","PubchemFP848"
"FP","PubChem","PubchemFP849","PubchemFP849"
"FP","PubChem","PubchemFP850","PubchemFP850"
"FP","PubChem","PubchemFP851","PubchemFP851"
"FP","PubChem","PubchemFP852","PubchemFP852"
"FP","PubChem","PubchemFP853","PubchemFP853"
"FP","PubChem","PubchemFP854","PubchemFP854"
"FP","PubChem","PubchemFP855","PubchemFP855"
"FP","PubChem","PubchemFP856","PubchemFP856"
"FP","PubChem","PubchemFP857","PubchemFP857"
"FP","PubChem","PubchemFP858","PubchemFP858"
"FP","PubChem","PubchemFP859","PubchemFP859"
"FP","PubChem","PubchemFP860","PubchemFP860"
"FP","PubChem","PubchemFP861","PubchemFP861"
"FP","PubChem","PubchemFP862","PubchemFP862"
"FP","PubChem","PubchemFP863","PubchemFP863"
"FP","PubChem","PubchemFP864","PubchemFP864"
"FP","PubChem","PubchemFP865","PubchemFP865"
"FP","PubChem","PubchemFP866","PubchemFP866"
"FP","PubChem","PubchemFP867","PubchemFP867"
"FP","PubChem","PubchemFP868","PubchemFP868"
"FP","PubChem","PubchemFP869","PubchemFP869"
"FP","PubChem","PubchemFP870","PubchemFP870"
"FP","PubChem","PubchemFP871","PubchemFP871"
"FP","PubChem","PubchemFP872","PubchemFP872"
"FP","PubChem","PubchemFP873","PubchemFP873"
"FP","PubChem","PubchemFP874","PubchemFP874"
"FP","PubChem","PubchemFP875","PubchemFP875"
"FP","PubChem","PubchemFP876","PubchemFP876"
"FP","PubChem","PubchemFP877","PubchemFP877"
"FP","PubChem","PubchemFP878","PubchemFP878"
"FP","PubChem","PubchemFP879","PubchemFP879"
"FP","PubChem","PubchemFP880","PubchemFP880"
"FP","SubstructureCount","SubFPC1","SubFPC1"
"FP","SubstructureCount","SubFPC2","SubFPC2"
"FP","SubstructureCount","SubFPC3","SubFPC3"
"FP","SubstructureCount","SubFPC4","SubFPC4"
"FP","SubstructureCount","SubFPC5","SubFPC5"
"FP","SubstructureCount","SubFPC6","SubFPC6"
"FP","SubstructureCount","SubFPC7","SubFPC7"
"FP","SubstructureCount","SubFPC8","SubFPC8"
"FP","SubstructureCount","SubFPC9","SubFPC9"
"FP","SubstructureCount","SubFPC10","SubFPC10"
"FP","SubstructureCount","SubFPC11","SubFPC11"
"FP","SubstructureCount","SubFPC12","SubFPC12"
"FP","SubstructureCount","SubFPC13","SubFPC13"
"FP","SubstructureCount","SubFPC14","SubFPC14"
"FP","SubstructureCount","SubFPC15","SubFPC15"
"FP","SubstructureCount","SubFPC16","SubFPC16"
"FP","SubstructureCount","SubFPC17","SubFPC17"
"FP","SubstructureCount","SubFPC18","SubFPC18"
"FP","SubstructureCount","SubFPC19","SubFPC19"
"FP","SubstructureCount","SubFPC20","SubFPC20"
"FP","SubstructureCount","SubFPC21","SubFPC21"
"FP","SubstructureCount","SubFPC22","SubFPC22"
"FP","SubstructureCount","SubFPC23","SubFPC23"
"FP","SubstructureCount","SubFPC24","SubFPC24"
"FP","SubstructureCount","SubFPC25","SubFPC25"
"FP","SubstructureCount","SubFPC26","SubFPC26"
"FP","SubstructureCount","SubFPC27","SubFPC27"
"FP","SubstructureCount","SubFPC28","SubFPC28"
"FP","SubstructureCount","SubFPC29","SubFPC29"
"FP","SubstructureCount","SubFPC30","SubFPC30"
"FP","SubstructureCount","SubFPC31","SubFPC31"
"FP","SubstructureCount","SubFPC32","SubFPC32"
"FP","SubstructureCount","SubFPC33","SubFPC33"
"FP","SubstructureCount","SubFPC34","SubFPC34"
"FP","SubstructureCount","SubFPC35","SubFPC35"
"FP","SubstructureCount","SubFPC36","SubFPC36"
"FP","SubstructureCount","SubFPC37","SubFPC37"
"FP","SubstructureCount","SubFPC38","SubFPC38"
"FP","SubstructureCount","SubFPC39","SubFPC39"
"FP","SubstructureCount","SubFPC40","SubFPC40"
"FP","SubstructureCount","SubFPC41","SubFPC41"
"FP","SubstructureCount","SubFPC42","SubFPC42"
"FP","SubstructureCount","SubFPC43","SubFPC43"
"FP","SubstructureCount","SubFPC44","SubFPC44"
"FP","SubstructureCount","SubFPC45","SubFPC45"
"FP","SubstructureCount","SubFPC46","SubFPC46"
"FP","SubstructureCount","SubFPC47","SubFPC47"
"FP","SubstructureCount","SubFPC48","SubFPC48"
"FP","SubstructureCount","SubFPC49","SubFPC49"
"FP","SubstructureCount","SubFPC50","SubFPC50"
"FP","SubstructureCount","SubFPC51","SubFPC51"
"FP","SubstructureCount","SubFPC52","SubFPC52"
"FP","SubstructureCount","SubFPC53","SubFPC53"
"FP","SubstructureCount","SubFPC54","SubFPC54"
"FP","SubstructureCount","SubFPC55","SubFPC55"
"FP","SubstructureCount","SubFPC56","SubFPC56"
"FP","SubstructureCount","SubFPC57","SubFPC57"
"FP","SubstructureCount","SubFPC58","SubFPC58"
"FP","SubstructureCount","SubFPC59","SubFPC59"
"FP","SubstructureCount","SubFPC60","SubFPC60"
"FP","SubstructureCount","SubFPC61","SubFPC61"
"FP","SubstructureCount","SubFPC62","SubFPC62"
"FP","SubstructureCount","SubFPC63","SubFPC63"
"FP","SubstructureCount","SubFPC64","SubFPC64"
"FP","SubstructureCount","SubFPC65","SubFPC65"
"FP","SubstructureCount","SubFPC66","SubFPC66"
"FP","SubstructureCount","SubFPC67","SubFPC67"
"FP","SubstructureCount","SubFPC68","SubFPC68"
"FP","SubstructureCount","SubFPC69","SubFPC69"
"FP","SubstructureCount","SubFPC70","SubFPC70"
"FP","SubstructureCount","SubFPC71","SubFPC71"
"FP","SubstructureCount","SubFPC72","SubFPC72"
"FP","SubstructureCount","SubFPC73","SubFPC73"
"FP","SubstructureCount","SubFPC74","SubFPC74"
"FP","SubstructureCount","SubFPC75","SubFPC75"
"FP","SubstructureCount","SubFPC76","SubFPC76"
"FP","SubstructureCount","SubFPC77","SubFPC77"
"FP","SubstructureCount","SubFPC78","SubFPC78"
"FP","SubstructureCount","SubFPC79","SubFPC79"
"FP","SubstructureCount","SubFPC80","SubFPC80"
"FP","SubstructureCount","SubFPC81","SubFPC81"
"FP","SubstructureCount","SubFPC82","SubFPC82"
"FP","SubstructureCount","SubFPC83","SubFPC83"
"FP","SubstructureCount","SubFPC84","SubFPC84"
"FP","SubstructureCount","SubFPC85","SubFPC85"
"FP","SubstructureCount","SubFPC86","SubFPC86"
"FP","SubstructureCount","SubFPC87","SubFPC87"
"FP","SubstructureCount","SubFPC88","SubFPC88"
"FP","SubstructureCount","SubFPC89","SubFPC89"
"FP","SubstructureCount","SubFPC90","SubFPC90"
"FP","SubstructureCount","SubFPC91","SubFPC91"
"FP","SubstructureCount","SubFPC92","SubFPC92"
"FP","SubstructureCount","SubFPC93","SubFPC93"
"FP","SubstructureCount","SubFPC94","SubFPC94"
"FP","SubstructureCount","SubFPC95","SubFPC95"
"FP","SubstructureCount","SubFPC96","SubFPC96"
"FP","SubstructureCount","SubFPC97","SubFPC97"
"FP","SubstructureCount","SubFPC98","SubFPC98"
"FP","SubstructureCount","SubFPC99","SubFPC99"
"FP","SubstructureCount","SubFPC100","SubFPC100"
"FP","SubstructureCount","SubFPC101","SubFPC101"
"FP","SubstructureCount","SubFPC102","SubFPC102"
"FP","SubstructureCount","SubFPC103","SubFPC103"
"FP","SubstructureCount","SubFPC104","SubFPC104"
"FP","SubstructureCount","SubFPC105","SubFPC105"
"FP","SubstructureCount","SubFPC106","SubFPC106"
"FP","SubstructureCount","SubFPC107","SubFPC107"
"FP","SubstructureCount","SubFPC108","SubFPC108"
"FP","SubstructureCount","SubFPC109","SubFPC109"
"FP","SubstructureCount","SubFPC110","SubFPC110"
"FP","SubstructureCount","SubFPC111","SubFPC111"
"FP","SubstructureCount","SubFPC112","SubFPC112"
"FP","SubstructureCount","SubFPC113","SubFPC113"
"FP","SubstructureCount","SubFPC114","SubFPC114"
"FP","SubstructureCount","SubFPC115","SubFPC115"
"FP","SubstructureCount","SubFPC116","SubFPC116"
"FP","SubstructureCount","SubFPC117","SubFPC117"
"FP","SubstructureCount","SubFPC118","SubFPC118"
"FP","SubstructureCount","SubFPC119","SubFPC119"
"FP","SubstructureCount","SubFPC120","SubFPC120"
"FP","SubstructureCount","SubFPC121","SubFPC121"
"FP","SubstructureCount","SubFPC122","SubFPC122"
"FP","SubstructureCount","SubFPC123","SubFPC123"
"FP","SubstructureCount","SubFPC124","SubFPC124"
"FP","SubstructureCount","SubFPC125","SubFPC125"
"FP","SubstructureCount","SubFPC126","SubFPC126"
"FP","SubstructureCount","SubFPC127","SubFPC127"
"FP","SubstructureCount","SubFPC128","SubFPC128"
"FP","SubstructureCount","SubFPC129","SubFPC129"
"FP","SubstructureCount","SubFPC130","SubFPC130"
"FP","SubstructureCount","SubFPC131","SubFPC131"
"FP","SubstructureCount","SubFPC132","SubFPC132"
"FP","SubstructureCount","SubFPC133","SubFPC133"
"FP","SubstructureCount","SubFPC134","SubFPC134"
"FP","SubstructureCount","SubFPC135","SubFPC135"
"FP","SubstructureCount","SubFPC136","SubFPC136"
"FP","SubstructureCount","SubFPC137","SubFPC137"
"FP","SubstructureCount","SubFPC138","SubFPC138"
"FP","SubstructureCount","SubFPC139","SubFPC139"
"FP","SubstructureCount","SubFPC140","SubFPC140"
"FP","SubstructureCount","SubFPC141","SubFPC141"
"FP","SubstructureCount","SubFPC142","SubFPC142"
"FP","SubstructureCount","SubFPC143","SubFPC143"
"FP","SubstructureCount","SubFPC144","SubFPC144"
"FP","SubstructureCount","SubFPC145","SubFPC145"
"FP","SubstructureCount","SubFPC146","SubFPC146"
"FP","SubstructureCount","SubFPC147","SubFPC147"
"FP","SubstructureCount","SubFPC148","SubFPC148"
"FP","SubstructureCount","SubFPC149","SubFPC149"
"FP","SubstructureCount","SubFPC150","SubFPC150"
"FP","SubstructureCount","SubFPC151","SubFPC151"
"FP","SubstructureCount","SubFPC152","SubFPC152"
"FP","SubstructureCount","SubFPC153","SubFPC153"
"FP","SubstructureCount","SubFPC154","SubFPC154"
"FP","SubstructureCount","SubFPC155","SubFPC155"
"FP","SubstructureCount","SubFPC156","SubFPC156"
"FP","SubstructureCount","SubFPC157","SubFPC157"
"FP","SubstructureCount","SubFPC158","SubFPC158"
"FP","SubstructureCount","SubFPC159","SubFPC159"
"FP","SubstructureCount","SubFPC160","SubFPC160"
"FP","SubstructureCount","SubFPC161","SubFPC161"
"FP","SubstructureCount","SubFPC162","SubFPC162"
"FP","SubstructureCount","SubFPC163","SubFPC163"
"FP","SubstructureCount","SubFPC164","SubFPC164"
"FP","SubstructureCount","SubFPC165","SubFPC165"
"FP","SubstructureCount","SubFPC166","SubFPC166"
"FP","SubstructureCount","SubFPC167","SubFPC167"
"FP","SubstructureCount","SubFPC168","SubFPC168"
"FP","SubstructureCount","SubFPC169","SubFPC169"
"FP","SubstructureCount","SubFPC170","SubFPC170"
"FP","SubstructureCount","SubFPC171","SubFPC171"
"FP","SubstructureCount","SubFPC172","SubFPC172"
"FP","SubstructureCount","SubFPC173","SubFPC173"
"FP","SubstructureCount","SubFPC174","SubFPC174"
"FP","SubstructureCount","SubFPC175","SubFPC175"
"FP","SubstructureCount","SubFPC176","SubFPC176"
"FP","SubstructureCount","SubFPC177","SubFPC177"
"FP","SubstructureCount","SubFPC178","SubFPC178"
"FP","SubstructureCount","SubFPC179","SubFPC179"
"FP","SubstructureCount","SubFPC180","SubFPC180"
"FP","SubstructureCount","SubFPC181","SubFPC181"
"FP","SubstructureCount","SubFPC182","SubFPC182"
"FP","SubstructureCount","SubFPC183","SubFPC183"
"FP","SubstructureCount","SubFPC184","SubFPC184"
"FP","SubstructureCount","SubFPC185","SubFPC185"
"FP","SubstructureCount","SubFPC186","SubFPC186"
"FP","SubstructureCount","SubFPC187","SubFPC187"
"FP","SubstructureCount","SubFPC188","SubFPC188"
"FP","SubstructureCount","SubFPC189","SubFPC189"
"FP","SubstructureCount","SubFPC190","SubFPC190"
"FP","SubstructureCount","SubFPC191","SubFPC191"
"FP","SubstructureCount","SubFPC192","SubFPC192"
"FP","SubstructureCount","SubFPC193","SubFPC193"
"FP","SubstructureCount","SubFPC194","SubFPC194"
"FP","SubstructureCount","SubFPC195","SubFPC195"
"FP","SubstructureCount","SubFPC196","SubFPC196"
"FP","SubstructureCount","SubFPC197","SubFPC197"
"FP","SubstructureCount","SubFPC198","SubFPC198"
"FP","SubstructureCount","SubFPC199","SubFPC199"
"FP","SubstructureCount","SubFPC200","SubFPC200"
"FP","SubstructureCount","SubFPC201","SubFPC201"
"FP","SubstructureCount","SubFPC202","SubFPC202"
"FP","SubstructureCount","SubFPC203","SubFPC203"
"FP","SubstructureCount","SubFPC204","SubFPC204"
"FP","SubstructureCount","SubFPC205","SubFPC205"
"FP","SubstructureCount","SubFPC206","SubFPC206"
"FP","SubstructureCount","SubFPC207","SubFPC207"
"FP","SubstructureCount","SubFPC208","SubFPC208"
"FP","SubstructureCount","SubFPC209","SubFPC209"
"FP","SubstructureCount","SubFPC210","SubFPC210"
"FP","SubstructureCount","SubFPC211","SubFPC211"
"FP","SubstructureCount","SubFPC212","SubFPC212"
"FP","SubstructureCount","SubFPC213","SubFPC213"
"FP","SubstructureCount","SubFPC214","SubFPC214"
"FP","SubstructureCount","SubFPC215","SubFPC215"
"FP","SubstructureCount","SubFPC216","SubFPC216"
"FP","SubstructureCount","SubFPC217","SubFPC217"
"FP","SubstructureCount","SubFPC218","SubFPC218"
"FP","SubstructureCount","SubFPC219","SubFPC219"
"FP","SubstructureCount","SubFPC220","SubFPC220"
"FP","SubstructureCount","SubFPC221","SubFPC221"
"FP","SubstructureCount","SubFPC222","SubFPC222"
"FP","SubstructureCount","SubFPC223","SubFPC223"
"FP","SubstructureCount","SubFPC224","SubFPC224"
"FP","SubstructureCount","SubFPC225","SubFPC225"
"FP","SubstructureCount","SubFPC226","SubFPC226"
"FP","SubstructureCount","SubFPC227","SubFPC227"
"FP","SubstructureCount","SubFPC228","SubFPC228"
"FP","SubstructureCount","SubFPC229","SubFPC229"
"FP","SubstructureCount","SubFPC230","SubFPC230"
"FP","SubstructureCount","SubFPC231","SubFPC231"
"FP","SubstructureCount","SubFPC232","SubFPC232"
"FP","SubstructureCount","SubFPC233","SubFPC233"
"FP","SubstructureCount","SubFPC234","SubFPC234"
"FP","SubstructureCount","SubFPC235","SubFPC235"
"FP","SubstructureCount","SubFPC236","SubFPC236"
"FP","SubstructureCount","SubFPC237","SubFPC237"
"FP","SubstructureCount","SubFPC238","SubFPC238"
"FP","SubstructureCount","SubFPC239","SubFPC239"
"FP","SubstructureCount","SubFPC240","SubFPC240"
"FP","SubstructureCount","SubFPC241","SubFPC241"
"FP","SubstructureCount","SubFPC242","SubFPC242"
"FP","SubstructureCount","SubFPC243","SubFPC243"
"FP","SubstructureCount","SubFPC244","SubFPC244"
"FP","SubstructureCount","SubFPC245","SubFPC245"
"FP","SubstructureCount","SubFPC246","SubFPC246"
"FP","SubstructureCount","SubFPC247","SubFPC247"
"FP","SubstructureCount","SubFPC248","SubFPC248"
"FP","SubstructureCount","SubFPC249","SubFPC249"
"FP","SubstructureCount","SubFPC250","SubFPC250"
"FP","SubstructureCount","SubFPC251","SubFPC251"
"FP","SubstructureCount","SubFPC252","SubFPC252"
"FP","SubstructureCount","SubFPC253","SubFPC253"
